,Name,Player_url,tm_Id,id
0,Jadon Sancho,https://www.transfermarkt.com/jadon-sancho/transfers/spieler/401173,401173,50
0,Marco Reus,https://www.transfermarkt.com/marco-reus/transfers/spieler/35207,35207,51
0,Erling Haaland,https://www.transfermarkt.com/erling-haaland/transfers/spieler/418560,418560,52
0,Mario Götze,https://www.transfermarkt.com/mario-gotze/transfers/spieler/74842,74842,53
0,Péter Gulácsi,https://www.transfermarkt.com/peter-gulacsi/transfers/spieler/57071,57071,54
0,Yvon Mvogo,https://www.transfermarkt.com/yvon-mvogo/transfers/spieler/147051,147051,55
0,Philipp Tschauner,https://www.transfermarkt.com/philipp-tschauner/transfers/spieler/21726,21726,56
0,Dayot Upamecano,https://www.transfermarkt.com/dayot-upamecano/transfers/spieler/344695,344695,57
0,Ibrahima Konaté,https://www.transfermarkt.com/ibrahima-konate/transfers/spieler/357119,357119,58
0,Willi Orban,https://www.transfermarkt.com/willi-orban/transfers/spieler/93740,93740,59
0,Ethan Ampadu,https://www.transfermarkt.com/ethan-ampadu/transfers/spieler/392771,392771,60
0,Frederik Jäkel,https://www.transfermarkt.com/frederik-jakel/transfers/spieler/405679,405679,61
0,Malik Talabidi,https://www.transfermarkt.com/malik-talabidi/transfers/spieler/508961,508961,62
0,Marcel Halstenberg,https://www.transfermarkt.com/marcel-halstenberg/transfers/spieler/70243,70243,63
0,Angeliño,https://www.transfermarkt.com/angelino/transfers/spieler/277179,277179,64
0,Lukas Klostermann,https://www.transfermarkt.com/lukas-klostermann/transfers/spieler/215599,215599,65
0,Nordi Mukiele,https://www.transfermarkt.com/nordi-mukiele/transfers/spieler/348026,348026,66
0,Tyler Adams,https://www.transfermarkt.com/tyler-adams/transfers/spieler/332705,332705,67
0,Tom Krauß,https://www.transfermarkt.com/tom-krauss/transfers/spieler/405687,405687,68
0,Konrad Laimer,https://www.transfermarkt.com/konrad-laimer/transfers/spieler/223967,223967,69
0,Kevin Kampl,https://www.transfermarkt.com/kevin-kampl/transfers/spieler/53418,53418,70
0,Amadou Haidara,https://www.transfermarkt.com/amadou-haidara/transfers/spieler/402008,402008,71
0,Mads Bidstrup,https://www.transfermarkt.com/mads-bidstrup/transfers/spieler/462832,462832,72
0,Dani Olmo,https://www.transfermarkt.com/dani-olmo/transfers/spieler/293385,293385,73
0,Hannes Wolf,https://www.transfermarkt.com/hannes-wolf/transfers/spieler/321070,321070,74
0,Emil Forsberg,https://www.transfermarkt.com/emil-forsberg/transfers/spieler/111078,111078,75
0,Christopher Nkunku,https://www.transfermarkt.com/christopher-nkunku/transfers/spieler/344381,344381,76
0,Ademola Lookman,https://www.transfermarkt.com/ademola-lookman/transfers/spieler/406040,406040,77
0,Marcel Sabitzer,https://www.transfermarkt.com/marcel-sabitzer/transfers/spieler/106987,106987,78
0,Fabrice Hartmann,https://www.transfermarkt.com/fabrice-hartmann/transfers/spieler/405685,405685,79
0,Timo Werner,https://www.transfermarkt.com/timo-werner/transfers/spieler/170527,170527,80
0,Yussuf Poulsen,https://www.transfermarkt.com/yussuf-poulsen/transfers/spieler/157635,157635,81
0,Patrik Schick,https://www.transfermarkt.com/patrik-schick/transfers/spieler/242086,242086,82
0,Lukas Hradecky,https://www.transfermarkt.com/lukas-hradecky/transfers/spieler/48015,48015,83
0,Ramazan Özcan,https://www.transfermarkt.com/ramazan-ozcan/transfers/spieler/16498,16498,84
0,Niklas Lomb,https://www.transfermarkt.com/niklas-lomb/transfers/spieler/85543,85543,85
0,Jonathan Tah,https://www.transfermarkt.com/jonathan-tah/transfers/spieler/196357,196357,86
0,Edmond Tapsoba,https://www.transfermarkt.com/edmond-tapsoba/transfers/spieler/564545,564545,87
0,Sven Bender,https://www.transfermarkt.com/sven-bender/transfers/spieler/29993,29993,88
0,Aleksandar Dragovic,https://www.transfermarkt.com/aleksandar-dragovic/transfers/spieler/59032,59032,89
0,Wendell,https://www.transfermarkt.com/wendell/transfers/spieler/228433,228433,90
0,Daley Sinkgraven,https://www.transfermarkt.com/daley-sinkgraven/transfers/spieler/215099,215099,91
0,Mitchell Weiser,https://www.transfermarkt.com/mitchell-weiser/transfers/spieler/119211,119211,92
0,Lars Bender,https://www.transfermarkt.com/lars-bender/transfers/spieler/30059,30059,93
0,Julian Baumgartlinger,https://www.transfermarkt.com/julian-baumgartlinger/transfers/spieler/34787,34787,94
0,Adrian Stanilewicz,https://www.transfermarkt.com/adrian-stanilewicz/transfers/spieler/389078,389078,95
0,Kerem Demirbay,https://www.transfermarkt.com/kerem-demirbay/transfers/spieler/125858,125858,96
0,Exequiel Palacios,https://www.transfermarkt.com/exequiel-palacios/transfers/spieler/401578,401578,97
0,Charles Aránguiz,https://www.transfermarkt.com/charles-aranguiz/transfers/spieler/89701,89701,98
0,Kai Havertz,https://www.transfermarkt.com/kai-havertz/transfers/spieler/309400,309400,99
0,Nadiem Amiri,https://www.transfermarkt.com/nadiem-amiri/transfers/spieler/232454,232454,100
0,Leon Bailey,https://www.transfermarkt.com/leon-bailey/transfers/spieler/387626,387626,101
0,Moussa Diaby,https://www.transfermarkt.com/moussa-diaby/transfers/spieler/395516,395516,102
0,Paulinho,https://www.transfermarkt.com/paulinho/transfers/spieler/428791,428791,103
0,Karim Bellarabi,https://www.transfermarkt.com/karim-bellarabi/transfers/spieler/61087,61087,104
0,Kevin Volland,https://www.transfermarkt.com/kevin-volland/transfers/spieler/82009,82009,105
0,Lucas Alario,https://www.transfermarkt.com/lucas-alario/transfers/spieler/193782,193782,106
0,Yann Sommer,https://www.transfermarkt.com/yann-sommer/transfers/spieler/42205,42205,107
0,Tobias Sippel,https://www.transfermarkt.com/tobias-sippel/transfers/spieler/31653,31653,108
0,Max Grün,https://www.transfermarkt.com/max-grun/transfers/spieler/32779,32779,109
0,Matthias Ginter,https://www.transfermarkt.com/matthias-ginter/transfers/spieler/124502,124502,110
0,Nico Elvedi,https://www.transfermarkt.com/nico-elvedi/transfers/spieler/192635,192635,111
0,Tony Jantschke,https://www.transfermarkt.com/tony-jantschke/transfers/spieler/47587,47587,112
0,Mamadou Doucouré,https://www.transfermarkt.com/mamadou-doucoure/transfers/spieler/340480,340480,113
0,Ramy Bensebaini,https://www.transfermarkt.com/ramy-bensebaini/transfers/spieler/284732,284732,114
0,Oscar Wendt,https://www.transfermarkt.com/oscar-wendt/transfers/spieler/19305,19305,115
0,Stefan Lainer,https://www.transfermarkt.com/stefan-lainer/transfers/spieler/85791,85791,116
0,Denis Zakaria,https://www.transfermarkt.com/denis-zakaria/transfers/spieler/334526,334526,117
0,Christoph Kramer,https://www.transfermarkt.com/christoph-kramer/transfers/spieler/82097,82097,118
0,Tobias Strobl,https://www.transfermarkt.com/tobias-strobl/transfers/spieler/57845,57845,119
0,Florian Neuhaus,https://www.transfermarkt.com/florian-neuhaus/transfers/spieler/278332,278332,120
0,Lászlo Bénes,https://www.transfermarkt.com/laszlo-benes/transfers/spieler/243188,243188,121
0,Jonas Hofmann,https://www.transfermarkt.com/jonas-hofmann/transfers/spieler/7161,7161,122
0,Torben Müsel,https://www.transfermarkt.com/torben-musel/transfers/spieler/368860,368860,123
0,Fabian Johnson,https://www.transfermarkt.com/fabian-johnson/transfers/spieler/31041,31041,124
0,Keanan Bennetts,https://www.transfermarkt.com/keanan-bennetts/transfers/spieler/321096,321096,125
0,Patrick Herrmann,https://www.transfermarkt.com/patrick-herrmann/transfers/spieler/32711,32711,126
0,Ibrahima Traoré,https://www.transfermarkt.com/ibrahima-traore/transfers/spieler/47285,47285,127
0,Lars Stindl,https://www.transfermarkt.com/lars-stindl/transfers/spieler/48298,48298,128
0,Raffael,https://www.transfermarkt.com/raffael/transfers/spieler/19819,19819,129
0,Alassane Plea,https://www.transfermarkt.com/alassane-plea/transfers/spieler/167329,167329,130
0,Marcus Thuram,https://www.transfermarkt.com/marcus-thuram/transfers/spieler/318528,318528,131
0,Breel Embolo,https://www.transfermarkt.com/breel-embolo/transfers/spieler/237662,237662,132
0,Alexander Nübel,https://www.transfermarkt.com/alexander-nubel/transfers/spieler/195778,195778,133
0,Markus Schubert,https://www.transfermarkt.com/markus-schubert/transfers/spieler/296741,296741,134
0,Michael Langer,https://www.transfermarkt.com/michael-langer/transfers/spieler/19114,19114,135
0,Ozan Kabak,https://www.transfermarkt.com/ozan-kabak/transfers/spieler/361260,361260,136
0,Matija Nastasic,https://www.transfermarkt.com/matija-nastasic/transfers/spieler/143559,143559,137
0,Benjamin Stambouli,https://www.transfermarkt.com/benjamin-stambouli/transfers/spieler/127160,127160,138
0,Salif Sané,https://www.transfermarkt.com/salif-sane/transfers/spieler/126534,126534,139
0,Jean-Clair Todibo,https://www.transfermarkt.com/jean-clair-todibo/transfers/spieler/605184,605184,140
0,Timo Becker,https://www.transfermarkt.com/timo-becker/transfers/spieler/282349,282349,141
0,Juan Miranda,https://www.transfermarkt.com/juan-miranda/transfers/spieler/341227,341227,142
0,Bastian Oczipka,https://www.transfermarkt.com/bastian-oczipka/transfers/spieler/53437,53437,143
0,Jonjoe Kenny,https://www.transfermarkt.com/jonjoe-kenny/transfers/spieler/258883,258883,144
0,Omar Mascarell,https://www.transfermarkt.com/omar-mascarell/transfers/spieler/142031,142031,145
0,Weston McKennie,https://www.transfermarkt.com/weston-mckennie/transfers/spieler/332697,332697,146
0,Suat Serdar,https://www.transfermarkt.com/suat-serdar/transfers/spieler/261905,261905,147
0,Nassim Boujellab,https://www.transfermarkt.com/nassim-boujellab/transfers/spieler/346332,346332,148
0,Levent Mercan,https://www.transfermarkt.com/levent-mercan/transfers/spieler/388820,388820,149
0,Daniel Caligiuri,https://www.transfermarkt.com/daniel-caligiuri/transfers/spieler/38410,38410,150
0,Alessandro Schöpf,https://www.transfermarkt.com/alessandro-schopf/transfers/spieler/118397,118397,151
0,Amine Harit,https://www.transfermarkt.com/amine-harit/transfers/spieler/372711,372711,152
0,Benito Raman,https://www.transfermarkt.com/benito-raman/transfers/spieler/112930,112930,153
0,Rabbi Matondo,https://www.transfermarkt.com/rabbi-matondo/transfers/spieler/404384,404384,154
0,Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/transfers/spieler/120205,120205,155
0,Ahmed Kutucu,https://www.transfermarkt.com/ahmed-kutucu/transfers/spieler/452084,452084,156
0,Guido Burgstaller,https://www.transfermarkt.com/guido-burgstaller/transfers/spieler/49239,49239,157
0,Oliver Baumann,https://www.transfermarkt.com/oliver-baumann/transfers/spieler/55089,55089,158
0,Michael Esser,https://www.transfermarkt.com/michael-esser/transfers/spieler/61989,61989,159
0,Philipp Pentke,https://www.transfermarkt.com/philipp-pentke/transfers/spieler/8246,8246,160
0,Alexander Stolz,https://www.transfermarkt.com/alexander-stolz/transfers/spieler/10329,10329,161
0,Stefan Posch,https://www.transfermarkt.com/stefan-posch/transfers/spieler/223974,223974,162
0,Benjamin Hübner,https://www.transfermarkt.com/benjamin-hubner/transfers/spieler/52348,52348,163
0,Kevin Akpoguma,https://www.transfermarkt.com/kevin-akpoguma/transfers/spieler/160241,160241,164
0,Ermin Bicakcic,https://www.transfermarkt.com/ermin-bicakcic/transfers/spieler/51676,51676,165
0,Lucas Ribeiro,https://www.transfermarkt.com/lucas-ribeiro/transfers/spieler/605893,605893,166
0,Konstantinos Stafylidis,https://www.transfermarkt.com/konstantinos-stafylidis/transfers/spieler/148967,148967,167
0,Pavel Kaderabek,https://www.transfermarkt.com/pavel-kaderabek/transfers/spieler/143798,143798,168
0,Diadie Samassékou,https://www.transfermarkt.com/diadie-samassekou/transfers/spieler/315604,315604,169
0,Sebastian Rudy,https://www.transfermarkt.com/sebastian-rudy/transfers/spieler/57051,57051,170
0,Havard Nordtveit,https://www.transfermarkt.com/havard-nordtveit/transfers/spieler/42234,42234,171
0,Florian Grillitsch,https://www.transfermarkt.com/florian-grillitsch/transfers/spieler/195736,195736,172
0,Dennis Geiger,https://www.transfermarkt.com/dennis-geiger/transfers/spieler/251309,251309,173
0,Ilay Elmkies,https://www.transfermarkt.com/ilay-elmkies/transfers/spieler/443752,443752,174
0,Steven Zuber,https://www.transfermarkt.com/steven-zuber/transfers/spieler/68033,68033,175
0,Christoph Baumgartner,https://www.transfermarkt.com/christoph-baumgartner/transfers/spieler/324278,324278,176
0,Jacob Bruun Larsen,https://www.transfermarkt.com/jacob-bruun-larsen/transfers/spieler/293281,293281,177
0,Sargis Adamyan,https://www.transfermarkt.com/sargis-adamyan/transfers/spieler/125614,125614,178
0,Robert Skov,https://www.transfermarkt.com/robert-skov/transfers/spieler/270393,270393,179
0,Ihlas Bebou,https://www.transfermarkt.com/ihlas-bebou/transfers/spieler/237164,237164,180
0,Andrej Kramaric,https://www.transfermarkt.com/andrej-kramaric/transfers/spieler/46580,46580,181
0,Ishak Belfodil,https://www.transfermarkt.com/ishak-belfodil/transfers/spieler/111039,111039,182
0,Munas Dabbur,https://www.transfermarkt.com/munas-dabbur/transfers/spieler/145866,145866,183
0,Maximilian Beier,https://www.transfermarkt.com/maximilian-beier/transfers/spieler/578392,578392,184
0,Rune Jarstein,https://www.transfermarkt.com/rune-jarstein/transfers/spieler/24112,24112,185
0,Thomas Kraft,https://www.transfermarkt.com/thomas-kraft/transfers/spieler/39732,39732,186
0,Dennis Smarsch,https://www.transfermarkt.com/dennis-smarsch/transfers/spieler/342966,342966,187
0,Niklas Stark,https://www.transfermarkt.com/niklas-stark/transfers/spieler/162434,162434,188
0,Karim Rekik,https://www.transfermarkt.com/karim-rekik/transfers/spieler/182579,182579,189
0,Dedryck Boyata,https://www.transfermarkt.com/dedryck-boyata/transfers/spieler/88262,88262,190
0,Jordan Torunarigha,https://www.transfermarkt.com/jordan-torunarigha/transfers/spieler/227110,227110,191
0,Florian Baak,https://www.transfermarkt.com/florian-baak/transfers/spieler/296345,296345,192
0,Maximilian Mittelstädt,https://www.transfermarkt.com/maximilian-mittelstadt/transfers/spieler/282660,282660,193
0,Marvin Plattenhardt,https://www.transfermarkt.com/marvin-plattenhardt/transfers/spieler/89592,89592,194
0,Lukas Klünter,https://www.transfermarkt.com/lukas-klunter/transfers/spieler/282577,282577,195
0,Peter Pekarik,https://www.transfermarkt.com/peter-pekarik/transfers/spieler/51100,51100,196
0,Arne Maier,https://www.transfermarkt.com/arne-maier/transfers/spieler/296397,296397,197
0,Santiago Ascacíbar,https://www.transfermarkt.com/santiago-ascacibar/transfers/spieler/423436,423436,198
0,Marko Grujic,https://www.transfermarkt.com/marko-grujic/transfers/spieler/222813,222813,199
0,Vladimir Darida,https://www.transfermarkt.com/vladimir-darida/transfers/spieler/179643,179643,200
0,Per Ciljan Skjelbred,https://www.transfermarkt.com/per-ciljan-skjelbred/transfers/spieler/18918,18918,201
0,Julian Albrecht,https://www.transfermarkt.com/julian-albrecht/transfers/spieler/392149,392149,202
0,Javairô Dilrosun,https://www.transfermarkt.com/javairo-dilrosun/transfers/spieler/315125,315125,203
0,Salomon Kalou,https://www.transfermarkt.com/salomon-kalou/transfers/spieler/7971,7971,204
0,Dodi Lukebakio,https://www.transfermarkt.com/dodi-lukebakio/transfers/spieler/303259,303259,205
0,Marius Wolf,https://www.transfermarkt.com/marius-wolf/transfers/spieler/193900,193900,206
0,Mathew Leckie,https://www.transfermarkt.com/mathew-leckie/transfers/spieler/126214,126214,207
0,Alexander Esswein,https://www.transfermarkt.com/alexander-esswein/transfers/spieler/45662,45662,208
0,Palko Dárdai,https://www.transfermarkt.com/palko-dardai/transfers/spieler/300508,300508,209
0,Krzysztof Piatek,https://www.transfermarkt.com/krzysztof-piatek/transfers/spieler/327757,327757,210
0,Matheus Cunha,https://www.transfermarkt.com/matheus-cunha/transfers/spieler/517894,517894,211
0,Vedad Ibisevic,https://www.transfermarkt.com/vedad-ibisevic/transfers/spieler/21175,21175,212
0,Pascal Köpke,https://www.transfermarkt.com/pascal-kopke/transfers/spieler/193877,193877,213
0,Muhammed Kiprit,https://www.transfermarkt.com/muhammed-kiprit/transfers/spieler/362746,362746,214
0,Koen Casteels,https://www.transfermarkt.com/koen-casteels/transfers/spieler/108880,108880,215
0,Pavao Pervan,https://www.transfermarkt.com/pavao-pervan/transfers/spieler/51977,51977,216
0,Phillip Menzel,https://www.transfermarkt.com/phillip-menzel/transfers/spieler/284346,284346,217
0,Niklas Klinger,https://www.transfermarkt.com/niklas-klinger/transfers/spieler/192268,192268,218
0,John Anthony Brooks,https://www.transfermarkt.com/john-anthony-brooks/transfers/spieler/124732,124732,219
0,Marin Pongracic,https://www.transfermarkt.com/marin-pongracic/transfers/spieler/282144,282144,220
0,Robin Knoche,https://www.transfermarkt.com/robin-knoche/transfers/spieler/94201,94201,221
0,Marcel Tisserand,https://www.transfermarkt.com/marcel-tisserand/transfers/spieler/170463,170463,222
0,Jérôme Roussillon,https://www.transfermarkt.com/jerome-roussillon/transfers/spieler/127076,127076,223
0,Paulo Otávio,https://www.transfermarkt.com/paulo-otavio/transfers/spieler/221611,221611,224
0,William,https://www.transfermarkt.com/william/transfers/spieler/341710,341710,225
0,Kevin Mbabu,https://www.transfermarkt.com/kevin-mbabu/transfers/spieler/183321,183321,226
0,Josuha Guilavogui,https://www.transfermarkt.com/josuha-guilavogui/transfers/spieler/93704,93704,227
0,Ignacio Camacho,https://www.transfermarkt.com/ignacio-camacho/transfers/spieler/58874,58874,228
0,Maximilian Arnold,https://www.transfermarkt.com/maximilian-arnold/transfers/spieler/117674,117674,229
0,Xaver Schlager,https://www.transfermarkt.com/xaver-schlager/transfers/spieler/223979,223979,230
0,Yannick Gerhardt,https://www.transfermarkt.com/yannick-gerhardt/transfers/spieler/119277,119277,231
0,Josip Brekalo,https://www.transfermarkt.com/josip-brekalo/transfers/spieler/293169,293169,232
0,João Victor,https://www.transfermarkt.com/joao-victor/transfers/spieler/381724,381724,233
0,Renato Steffen,https://www.transfermarkt.com/renato-steffen/transfers/spieler/194638,194638,234
0,Felix Klaus,https://www.transfermarkt.com/felix-klaus/transfers/spieler/89591,89591,235
0,Ismail Azzaoui,https://www.transfermarkt.com/ismail-azzaoui/transfers/spieler/289507,289507,236
0,Admir Mehmedi,https://www.transfermarkt.com/admir-mehmedi/transfers/spieler/66058,66058,237
0,Wout Weghorst,https://www.transfermarkt.com/wout-weghorst/transfers/spieler/228645,228645,238
0,Daniel Ginczek,https://www.transfermarkt.com/daniel-ginczek/transfers/spieler/79501,79501,239
0,Kevin Trapp,https://www.transfermarkt.com/kevin-trapp/transfers/spieler/45672,45672,240
0,Frederik Rönnow,https://www.transfermarkt.com/frederik-ronnow/transfers/spieler/107775,107775,241
0,Felix Wiedwald,https://www.transfermarkt.com/felix-wiedwald/transfers/spieler/44594,44594,242
0,Jan Zimmermann,https://www.transfermarkt.com/jan-zimmermann/transfers/spieler/10917,10917,243
0,Evan N'Dicka,https://www.transfermarkt.com/evan-ndicka/transfers/spieler/371149,371149,244
0,Martin Hinteregger,https://www.transfermarkt.com/martin-hinteregger/transfers/spieler/85789,85789,245
0,David Abraham,https://www.transfermarkt.com/david-abraham/transfers/spieler/58178,58178,246
0,Marco Russ,https://www.transfermarkt.com/marco-russ/transfers/spieler/16520,16520,247
0,Erik Durm,https://www.transfermarkt.com/erik-durm/transfers/spieler/93922,93922,248
0,Danny da Costa,https://www.transfermarkt.com/danny-da-costa/transfers/spieler/85906,85906,249
0,Almamy Touré,https://www.transfermarkt.com/almamy-toure/transfers/spieler/216181,216181,250
0,Timothy Chandler,https://www.transfermarkt.com/timothy-chandler/transfers/spieler/49723,49723,251
0,Stefan Ilsanker,https://www.transfermarkt.com/stefan-ilsanker/transfers/spieler/40074,40074,252
0,Lucas Torró,https://www.transfermarkt.com/lucas-torro/transfers/spieler/213670,213670,253
0,Gelson Fernandes,https://www.transfermarkt.com/gelson-fernandes/transfers/spieler/20081,20081,254
0,Makoto Hasebe,https://www.transfermarkt.com/makoto-hasebe/transfers/spieler/39259,39259,255
0,Nils Stendera,https://www.transfermarkt.com/nils-stendera/transfers/spieler/336329,336329,256
0,Sahverdi Cetin,https://www.transfermarkt.com/sahverdi-cetin/transfers/spieler/342100,342100,257
0,Djibril Sow,https://www.transfermarkt.com/djibril-sow/transfers/spieler/212723,212723,258
0,Dominik Kohr,https://www.transfermarkt.com/dominik-kohr/transfers/spieler/118847,118847,259
0,Sebastian Rode,https://www.transfermarkt.com/sebastian-rode/transfers/spieler/44466,44466,260
0,Jonathan de Guzmán,https://www.transfermarkt.com/jonathan-de-guzman/transfers/spieler/31067,31067,261
0,Marijan Cavar,https://www.transfermarkt.com/marijan-cavar/transfers/spieler/419255,419255,262
0,Filip Kostic,https://www.transfermarkt.com/filip-kostic/transfers/spieler/161011,161011,263
0,Daichi Kamada,https://www.transfermarkt.com/daichi-kamada/transfers/spieler/356141,356141,264
0,Mijat Gacinovic,https://www.transfermarkt.com/mijat-gacinovic/transfers/spieler/215864,215864,265
0,Patrick Finger,https://www.transfermarkt.com/patrick-finger/transfers/spieler/406604,406604,266
0,André Silva,https://www.transfermarkt.com/andre-silva/transfers/spieler/198008,198008,267
0,Gonçalo Paciência,https://www.transfermarkt.com/goncalo-paciencia/transfers/spieler/181547,181547,268
0,Bas Dost,https://www.transfermarkt.com/bas-dost/transfers/spieler/56331,56331,269
0,Jiri Pavlenka,https://www.transfermarkt.com/jiri-pavlenka/transfers/spieler/260053,260053,270
0,Stefanos Kapino,https://www.transfermarkt.com/stefanos-kapino/transfers/spieler/68410,68410,271
0,Luca Plogmann,https://www.transfermarkt.com/luca-plogmann/transfers/spieler/335997,335997,272
0,Kevin Vogt,https://www.transfermarkt.com/kevin-vogt/transfers/spieler/84435,84435,273
0,Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/transfers/spieler/202228,202228,274
0,Ömer Toprak,https://www.transfermarkt.com/omer-toprak/transfers/spieler/43512,43512,275
0,Marco Friedl,https://www.transfermarkt.com/marco-friedl/transfers/spieler/156990,156990,276
0,Niklas Moisander,https://www.transfermarkt.com/niklas-moisander/transfers/spieler/5017,5017,277
0,Sebastian Langkamp,https://www.transfermarkt.com/sebastian-langkamp/transfers/spieler/39094,39094,278
0,Christian Groß,https://www.transfermarkt.com/christian-gross/transfers/spieler/58396,58396,279
0,Ludwig Augustinsson,https://www.transfermarkt.com/ludwig-augustinsson/transfers/spieler/170646,170646,280
0,Michael Lang,https://www.transfermarkt.com/michael-lang/transfers/spieler/51346,51346,281
0,Theodor Gebre Selassie,https://www.transfermarkt.com/theodor-gebre-selassie/transfers/spieler/60632,60632,282
0,Simon Straudi,https://www.transfermarkt.com/simon-straudi/transfers/spieler/379879,379879,283
0,Nuri Sahin,https://www.transfermarkt.com/nuri-sahin/transfers/spieler/31095,31095,284
0,Philipp Bargfrede,https://www.transfermarkt.com/philipp-bargfrede/transfers/spieler/42033,42033,285
0,Ilia Gruev,https://www.transfermarkt.com/ilia-gruev/transfers/spieler/381753,381753,286
